"id","category","de","es","en_ref","context","limit","status","note"
"ability.SK_FIRE_03.desc.3","i18n","Jeder Sieg gibt +2 % Hitze je Serienpunkt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_03.name","i18n","Feuersturm","Tormenta de Fuego","Firestorm","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_04.desc","i18n","Niederlagen kühlen die Hitze nicht unter 40 %.","Las derrotas no enfrían el calor por debajo del 40 %. Poco común no por debajo del 60 %, Rara no por debajo del 80 %, Épica: las derrotas no enfrían.","Losses do not cool the heat below 40%. Uncommon not below 60%, Rare not below 80%, Epic: losses do not cool.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_04.desc.0","i18n","Niederlagen kühlen die Hitze nicht unter 40 %.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_04.desc.1","i18n","Niederlagen kühlen die Hitze nicht unter 60 %.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_04.desc.2","i18n","Niederlagen kühlen die Hitze nicht unter 80 %.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_04.desc.3","i18n","Niederlagen kühlen die Hitze nicht.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_04.name","i18n","Glutbett","Lecho de Brasas","Ember Bed","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_05.desc","i18n","Ein Sieg nach einer Niederlage gibt +0,5 % Hitze je Punkt Rückstand.","Una victoria tras una derrota da +0,5 % de calor por punto de desventaja. Poco común +1 %, Rara +1,5 %, Épica +2 %; además, la carta tras una derrota tiene +2 de valor.","A win after a loss gives +0.5% heat per point of deficit. Uncommon +1%, Rare +1.5%, Epic +2% — and the card after a loss has +2 value.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_05.desc.0","i18n","Ein Sieg nach einer Niederlage gibt +0,5 % Hitze je Punkt Rückstand.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_05.desc.1","i18n","Ein Sieg nach einer Niederlage gibt +1 % Hitze je Punkt Rückstand.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_05.desc.2","i18n","Ein Sieg nach einer Niederlage gibt +1,5 % Hitze je Punkt Rückstand.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_05.desc.3","i18n","Ein Sieg nach einer Niederlage gibt +2 % Hitze je Punkt Rückstand. Die Karte nach einer Niederlage hat +2 Wert.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_05.name","i18n","Rückzündung","Reencendido","Reignition","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_06.desc","i18n","Alle deine Karten haben +1 Wert je 40 % Hitze.","Todas tus cartas tienen +1 de valor por cada 40 % de calor. Poco común por cada 30 %, Rara por cada 25 %, Épica por cada 20 %.","All your cards have +1 value per 40% heat. Uncommon per 30%, Rare per 25%, Epic per 20%.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_06.desc.0","i18n","Alle deine Karten haben +1 Wert je 40 % Hitze.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_06.desc.1","i18n","Alle deine Karten haben +1 Wert je 30 % Hitze.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_06.desc.2","i18n","Alle deine Karten haben +1 Wert je 25 % Hitze.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_06.desc.3","i18n","Alle deine Karten haben +1 Wert je 20 % Hitze.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_06.name","i18n","Glühende Klinge","Hoja Incandescente","Glowing Blade","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_07.desc","i18n","Die Hitzeleiste reicht bis 200 %. Über 100 % geben je 10 % Hitze +3 % Score.","La barra de calor llega al 200 %. Por encima del 100 %, cada 10 % de calor da +3 % de puntuación. Poco común +4 %, Rara +5 %, Épica +6 %.","The heat bar reaches 200%. Above 100%, every 10% heat gives +3% score. Uncommon +4%, Rare +5%, Epic +6%.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_07.desc.0","i18n","Die Hitzeleiste reicht bis 200 %. Über 100 % geben je 10 % Hitze +3 % Score.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_07.desc.1","i18n","Die Hitzeleiste reicht bis 200 %. Über 100 % geben je 10 % Hitze +4 % Score.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_07.desc.2","i18n","Die Hitzeleiste reicht bis 200 %. Über 100 % geben je 10 % Hitze +5 % Score.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_07.desc.3","i18n","Die Hitzeleiste reicht bis 200 %. Über 100 % geben je 10 % Hitze +6 % Score.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_07.name","i18n","Weißglut","Calor Blanco","White Heat","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_08.desc","i18n","Ab 80 % Hitze hat die nächste Karte nach einem Sieg +2 Wert.","A partir del 80 % de calor, la siguiente carta tras una victoria tiene +2 de valor. Poco común desde el 60 %, Rara desde el 40 %, Épica desde el 20 %; además, también tras una derrota.","From 80% heat the next card after a win has +2 value. Uncommon from 60%, Rare from 40%, Epic from 20% — and after a loss too.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_08.desc.0","i18n","Ab 80 % Hitze hat die nächste Karte nach einem Sieg +2 Wert.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_08.desc.1","i18n","Ab 60 % Hitze hat die nächste Karte nach einem Sieg +2 Wert.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_08.desc.2","i18n","Ab 40 % Hitze hat die nächste Karte nach einem Sieg +2 Wert.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_08.desc.3","i18n","Ab 20 % Hitze hat die nächste Karte nach einem Sieg oder einer Niederlage +2 Wert.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_08.name","i18n","Feuerwalze","Oleada de Fuego","Fire Roll","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_09.desc","i18n","Ein Sieg mit Kampfwert-Vorsprung ab 8 zählt ×1,5.","Una victoria con margen de 8 o más cuenta ×1,5. Poco común desde 7, Rara desde 6, Épica desde 5.","A win with a margin of 8 or more counts ×1.5. Uncommon from 7, Rare from 6, Epic from 5.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_09.desc.0","i18n","Ein Sieg mit Kampfwert-Vorsprung ab 8 zählt ×1,5.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_09.desc.1","i18n","Ein Sieg mit Kampfwert-Vorsprung ab 7 zählt ×1,5.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_09.desc.2","i18n","Ein Sieg mit Kampfwert-Vorsprung ab 6 zählt ×1,5.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_09.desc.3","i18n","Ein Sieg mit Kampfwert-Vorsprung ab 5 zählt ×1,5.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_09.name","i18n","Verbrennung","Combustión","Combustion","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_11.desc","i18n","Ab 80 % Hitze brennt der nächste Sieg die Hitze bis 40 herunter: +15 Basis-Score je verbranntem Punkt.","A partir del 80 % de calor, la siguiente victoria quema el calor hasta el 40: +15 de puntuación base por punto quemado. Poco común +20, Rara +25, Épica +30; además, el incendio quema hasta el 0.","From 80% heat the next win burns the heat down to 40: +15 base score per burnt point. Uncommon +20, Rare +25, Epic +30 — and the fire burns down to 0.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_11.desc.0","i18n","Ab 80 % Hitze brennt der nächste Sieg die Hitze bis 40 herunter: +15 Basis-Score je verbranntem Punkt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_11.desc.1","i18n","Ab 80 % Hitze brennt der nächste Sieg die Hitze bis 40 herunter: +20 Basis-Score je verbranntem Punkt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_11.desc.2","i18n","Ab 80 % Hitze brennt der nächste Sieg die Hitze bis 40 herunter: +25 Basis-Score je verbranntem Punkt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_11.desc.3","i18n","Ab 80 % Hitze brennt der nächste Sieg die Hitze bis 0 herunter: +30 Basis-Score je verbranntem Punkt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_11.name","i18n","Flächenbrand","Incendio","Wildfire","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_12.desc","i18n","Jeder Sieg verbrennt 4 % Hitze: +15 Basis-Score je Punkt.","Cada victoria quema un 4 % de calor: +15 de puntuación base por punto. Poco común +20, Rara +25, Épica +30; además, la mitad del calor quemado vuelve.","Every win burns 4% heat: +15 base score per point. Uncommon +20, Rare +25, Epic +30 — and half of the burnt heat comes back.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_12.desc.0","i18n","Jeder Sieg verbrennt 4 % Hitze: +15 Basis-Score je Punkt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_12.desc.1","i18n","Jeder Sieg verbrennt 4 % Hitze: +20 Basis-Score je Punkt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_12.desc.2","i18n","Jeder Sieg verbrennt 4 % Hitze: +25 Basis-Score je Punkt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_12.desc.3","i18n","Jeder Sieg verbrennt 4 % Hitze: +30 Basis-Score je Punkt. 50 % der verbrannten Hitze kommen zurück.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_12.name","i18n","Schmelzpunkt","Punto de Fusión","Melting Point","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_13.desc","i18n","Ab 80 % Hitze brandmarkt jeder Sieg die geschlagene Gegnerkarte: −2 Wert in der nächsten Runde.","A partir del 80 % de calor, cada victoria marca la carta rival vencida: −2 de valor en el siguiente ciclo. Poco común desde el 60 %, Rara desde el 40 %, Épica desde el 20 %; además, una derrota también marca la carta rival que ganó.","From 80% heat every win brands the beaten opponent card: −2 value next cycle. Uncommon from 60%, Rare from 40%, Epic from 20% — and a loss brands the opponent card that won, too.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_13.desc.0","i18n","Ab 80 % Hitze brandmarkt jeder Sieg die geschlagene Gegnerkarte: −2 Wert in der nächsten Runde.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_13.desc.1","i18n","Ab 60 % Hitze brandmarkt jeder Sieg die geschlagene Gegnerkarte: −2 Wert in der nächsten Runde.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_13.desc.2","i18n","Ab 40 % Hitze brandmarkt jeder Sieg die geschlagene Gegnerkarte: −2 Wert in der nächsten Runde.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_13.desc.3","i18n","Ab 20 % Hitze brandmarkt jeder Sieg die geschlagene Gegnerkarte: −2 Wert in der nächsten Runde. Auch eine Niederlage brandmarkt die Gegnerkarte, die gewonnen hat.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_13.name","i18n","Brandmal","Marca","Brand","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_14.desc","i18n","Ab 80 % Hitze brandmarkt jeder Sieg beide Nachbarn der geschlagenen Gegnerkarte: −1 Wert in der nächsten Runde.","A partir del 80 % de calor, cada victoria marca a las dos vecinas de la carta rival vencida: −1 de valor en el siguiente ciclo. Poco común desde el 60 %, Rara desde el 40 %, Épica desde el 20 %; con alcance 2, es decir, 4 vecinas.","From 80% heat every win brands both neighbours of the beaten opponent card: −1 value next cycle. Uncommon from 60%, Rare from 40%, Epic from 20% — with reach 2, so 4 neighbours.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_14.desc.0","i18n","Ab 80 % Hitze brandmarkt jeder Sieg beide Nachbarn der geschlagenen Gegnerkarte: −1 Wert in der nächsten Runde.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_14.desc.1","i18n","Ab 60 % Hitze brandmarkt jeder Sieg beide Nachbarn der geschlagenen Gegnerkarte: −1 Wert in der nächsten Runde.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_14.desc.2","i18n","Ab 40 % Hitze brandmarkt jeder Sieg beide Nachbarn der geschlagenen Gegnerkarte: −1 Wert in der nächsten Runde.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_14.desc.3","i18n","Ab 20 % Hitze brandmarkt jeder Sieg die 4 Nachbarn der geschlagenen Gegnerkarte: −1 Wert in der nächsten Runde.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_14.name","i18n","Lauffeuer","Reguero de Fuego","Running Fire","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_15.desc","i18n","Rundenende: liegen mindestens 50 Hitze an, kostet die Schmiedung 50 und deine niedrigste Karte erhält dauerhaft +3 Wert.","Fin de ciclo: con al menos 50 de calor, forjar cuesta 50 y tu carta más baja gana +3 de valor permanente. Poco común cuesta 40, Rara cuesta 30, Épica cuesta 20; además, forja las 2 cartas más bajas.","End of cycle: with at least 50 heat, forging costs 50 and your lowest card permanently gains +3 value. Uncommon costs 40, Rare costs 30, Epic costs 20 — and forges the 2 lowest cards.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_15.desc.0","i18n","Rundenende: liegen mindestens 50 Hitze an, kostet die Schmiedung 50 und deine niedrigste Karte erhält dauerhaft +3 Wert.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_15.desc.1","i18n","Rundenende: liegen mindestens 40 Hitze an, kostet die Schmiedung 40 und deine niedrigste Karte erhält dauerhaft +3 Wert.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_15.desc.2","i18n","Rundenende: liegen mindestens 30 Hitze an, kostet die Schmiedung 30 und deine niedrigste Karte erhält dauerhaft +3 Wert.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_15.desc.3","i18n","Rundenende: liegen mindestens 20 Hitze an, kostet die Schmiedung 20 und deine 2 niedrigsten Karten erhalten dauerhaft +3 Wert.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_15.name","i18n","Schmiede","Forja","Forge","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_16.desc","i18n","Sieg: +8 Basis-Score je Punkt Wert über dem Grundwert der Karte, egal woher der Punkt kommt.","Victoria: +8 de puntuación base por cada punto de valor por encima del valor base de la carta, venga de donde venga. Poco común +12, Rara +16, Épica +20; además, el valor forjado cuenta doble.","Win: +8 base score per point of value above the card's base value, wherever the point comes from. Uncommon +12, Rare +16, Epic +20 — and forged value counts double.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_16.desc.0","i18n","Sieg: +8 Basis-Score je Punkt Wert über dem Grundwert der Karte, egal woher der Punkt kommt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_16.desc.1","i18n","Sieg: +12 Basis-Score je Punkt Wert über dem Grundwert der Karte, egal woher der Punkt kommt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_16.desc.2","i18n","Sieg: +16 Basis-Score je Punkt Wert über dem Grundwert der Karte, egal woher der Punkt kommt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_16.desc.3","i18n","Sieg: +20 Basis-Score je Punkt Wert über dem Grundwert der Karte, egal woher der Punkt kommt. Schmiedewert zählt doppelt.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"ability.SK_FIRE_16.name","i18n","Glutstahl","Acero al Rojo","Ember Steel","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L01.desc","i18n","Jeder Sieg brandmarkt die geschlagene Gegnerkarte (−1 Wert), und Brände erneuern sich nicht mehr: sie stapeln sich über die Runden. Sieg gegen eine gebrandmarkte Karte: +20 Basis-Score je Brandpunkt auf ihr.","Cada victoria marca la carta rival vencida (−1 de valor), y las marcas ya no se renuevan: se acumulan a lo largo de los ciclos. Victoria contra una carta marcada: +20 de puntuación base por punto de marca que tenga.","Every win brands the beaten opponent card (−1 value), and brands no longer renew: they stack across cycles. Win against a branded card: +20 base score per brand point on it.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L01.name","i18n","Sonnenkern","Núcleo Solar","Sun Core","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L02.desc","i18n","Niederlagen kühlen nicht, sie heizen: +2 % Hitze je Punkt Rückstand. Fällt die Hitze auf 0, entzündet sie sich neu auf 50 %.","Las derrotas no enfrían, calientan: +2 % de calor por punto de desventaja. Si el calor cae a 0, se reenciende al 50 %.","Losses do not cool, they heat: +2% heat per point of deficit. If the heat falls to 0, it reignites at 50%.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
